No.,Word,Total no. in window corpus,Expected collocate frequency,Observed collocate frequency,In no. of texts,Mutual Information value
666,condition,38535,15.20,20,2272,0.40
667,outcome,9648,3.81,5,1377,0.39
668,detail,9682,3.82,5,1725,0.39
669,detail,9682,3.82,5,1725,0.39
670,aspect,9728,3.84,5,1432,0.38
671,solution,23378,9.22,12,2422,0.38
672,element,15664,6.18,8,1459,0.37
673,sample,25479,10.05,13,2443,0.37
674,produce,9837,3.88,5,3034,0.37
675,specie,64935,25.61,33,12,0.37
676,number,47255,18.64,24,5630,0.36
677,play,9852,3.89,5,2896,0.36
678,observation,17823,7.03,9,2362,0.36
679,information,29800,11.75,15,4286,0.35
680,interaction,39797,15.70,20,3344,0.35
681,density,19966,7.88,10,2838,0.34
682,another,13977,5.51,7,4517,0.34
683,another,13977,5.51,7,4517,0.34
684,active,9989,3.94,5,2571,0.34
685,strain,12009,4.74,6,916,0.34
686,show,36231,14.29,18,5077,0.33
687,region,32285,12.73,16,2993,0.33
688,interest,20221,7.98,10,3241,0.33
689,less,20224,7.98,10,5055,0.33
690,see,38606,15.23,19,4896,0.32
691,simulation,24556,9.69,12,1812,0.31
692,required,12301,4.85,6,3759,0.31
693,reduced,12316,4.86,6,3634,0.30
694,reported,12317,4.86,6,3392,0.30
695,increase,32946,13.00,16,4596,0.30
696,stimulus,10297,4.06,5,680,0.30
697,suggest,10313,4.07,5,3691,0.30
698,cost,14465,5.71,7,1752,0.29
699,characteristic,10335,4.08,5,1813,0.29
700,brain,26871,10.60,13,1634,0.29
701,current,20764,8.19,10,4172,0.29
702,mutation,10459,4.13,5,708,0.28
703,following,18854,7.44,9,4985,0.28
704,space,20978,8.27,10,3198,0.27
705,well,29405,11.60,14,5833,0.27
706,parasite,10504,4.14,5,386,0.27
707,measurement,18911,7.46,9,1792,0.27
708,question,14712,5.80,7,2726,0.27
709,concept,12617,4.98,6,2058,0.27
710,include,10529,4.15,5,4067,0.27
711,step,12648,4.99,6,2593,0.27
712,presented,10541,4.16,5,3427,0.27
713,experiment,27494,10.84,13,1878,0.26
714,biological,12709,5.01,6,2989,0.26
715,social,46711,18.43,22,2155,0.26
716,particular,17007,6.71,8,4006,0.25
717,information,29800,11.75,14,4286,0.25
718,component,19176,7.56,9,2675,0.25
719,difference,32184,12.69,15,3591,0.24
720,temperature,32196,12.70,15,2305,0.24
721,performance,12887,5.08,6,2264,0.24
722,point,27945,11.02,13,4256,0.24
723,pathway,12929,5.10,6,1215,0.23
724,global,21551,8.50,10,3250,0.23
725,evidence,25865,10.20,12,4292,0.23
726,mean,30222,11.92,14,3459,0.23
727,learning,21623,8.53,10,1600,0.23
728,cortex,10818,4.27,5,725,0.23
729,specie,64935,25.61,30,12,0.23
730,showed,10829,4.27,5,3286,0.23
731,possible,21663,8.54,10,5237,0.23
732,probability,15180,5.99,7,2066,0.23
733,motion,10869,4.29,5,1480,0.22
734,significant,17434,6.88,8,4314,0.22
735,associated,26164,10.32,12,4938,0.22
736,support,17474,6.89,8,4276,0.21
737,cell,80937,31.93,37,2614,0.21
738,whether,17501,6.90,8,4372,0.21
739,reference,15324,6.04,7,2297,0.21
740,positive,13143,5.18,6,3251,0.21
741,position,10994,4.34,5,2462,0.21
742,function,48439,19.11,22,4968,0.20
743,magnetic,13219,5.21,6,1118,0.20
744,life,17772,7.01,8,2876,0.19
745,movement,11135,4.39,5,1485,0.19
746,transmission,15592,6.15,7,1659,0.19
747,emission,11141,4.39,5,785,0.19
748,input,11265,4.44,5,1775,0.17
749,observed,27119,10.70,12,4774,0.17
750,show,36231,14.29,16,5077,0.16
751,theory,31801,12.54,14,3695,0.16
752,common,15978,6.30,7,4114,0.15
753,value,45664,18.01,20,4079,0.15
754,flow,25216,9.95,11,2245,0.15
755,form,29817,11.76,13,4775,0.14
756,ing,11543,4.55,5,3337,0.14
757,field,36964,14.58,16,4086,0.13
758,part,27726,10.94,12,6180,0.13
759,issue,25479,10.05,11,6551,0.13
760,sample,25479,10.05,11,2443,0.13
761,period,16221,6.40,7,2597,0.13
762,soil,11656,4.60,5,676,0.12
763,factor,25653,10.12,11,3166,0.12
764,protein,28118,11.09,12,1430,0.11
765,body,18747,7.39,8,2588,0.11
766,behaviour,37518,14.80,16,3812,0.11
767,physical,14073,5.55,6,3512,0.11
768,u,16444,6.49,7,1711,0.11
769,similar,23554,9.29,10,5523,0.11
770,parameter,25980,10.25,11,2138,0.10
771,fitness,11870,4.68,5,1132,0.09
772,average,14257,5.62,6,3090,0.09
773,surface,33357,13.16,14,2858,0.09
774,natural,19067,7.52,8,4179,0.09
775,process,45302,17.87,19,4234,0.09
776,change,69362,27.36,29,4661,0.08
777,environment,23934,9.44,10,2965,0.08
778,time,76717,30.26,32,5714,0.08
779,shape,12054,4.75,5,2597,0.07
780,pressure,14495,5.72,6,1975,0.07
781,measure,16923,6.68,7,2809,0.07
782,brain,26871,10.60,11,1634,0.05
783,matrix,12235,4.83,5,1639,0.05
784,low,22069,8.71,9,4554,0.05
785,simulation,24556,9.69,10,1812,0.05
786,control,31958,12.61,13,4084,0.04
787,described,14806,5.84,6,4577,0.04
788,method,39507,15.58,16,3418,0.04
789,method,39507,15.58,16,3418,0.04
790,measured,12352,4.87,5,3150,0.04
791,expected,12372,4.88,5,3605,0.04
792,temperature,32196,12.70,13,2305,0.03
793,second,17370,6.85,7,4256,0.03
794,set,24826,9.79,10,4530,0.03
795,form,29817,11.76,12,4775,0.03
796,animal,27337,10.78,11,2357,0.03
797,direct,12442,4.91,5,4057,0.03
798,type,29906,11.80,12,3799,0.02
799,action,17451,6.88,7,2243,0.02
800,whether,17501,6.90,7,4372,0.02
801,production,15020,5.92,6,2473,0.02
802,boundary,15028,5.93,6,1670,0.02
803,term,27637,10.90,11,2844,0.01
804,application,17611,6.95,7,2864,0.01
805,provided,12612,4.97,5,4867,0.01
806,affect,12613,4.98,5,3126,0.01
807,relative,17683,6.98,7,4109,0.01
808,probability,15180,5.99,6,2066,0.00
809,issue,25479,10.05,10,6551,-0.01
810,size,35686,14.08,14,4126,-0.01
811,defined,12765,5.04,5,3754,-0.01
812,used,53835,21.24,21,6100,-0.02
813,direction,12909,5.09,5,2359,-0.03
814,target,12928,5.10,5,2087,-0.03
815,prediction,12945,5.11,5,1717,-0.03
816,pattern,33723,13.30,13,2974,-0.03
817,signal,25951,10.24,10,2395,-0.03
818,quantum,15604,6.15,6,783,-0.04
819,order,23450,9.25,9,4686,-0.04
820,increased,18241,7.20,7,3984,-0.04
821,group,44420,17.52,17,3500,-0.04
822,bird,13074,5.16,5,760,-0.04
823,loss,13144,5.18,5,2785,-0.05
824,therefore,21097,8.32,8,3451,-0.06
825,activity,26506,10.46,10,2798,-0.06
826,selection,23899,9.43,9,2631,-0.07
827,wave,23954,9.45,9,1331,-0.07
828,concentration,13368,5.27,5,1499,-0.08
829,body,18747,7.39,7,2588,-0.08
830,paper,18764,7.40,7,3094,-0.08
831,level,40477,15.97,15,4162,-0.09
832,considered,13495,5.32,5,4209,-0.09
833,age,16194,6.39,6,2071,-0.09
834,addition,13510,5.33,5,3264,-0.09
835,property,21854,8.62,8,1399,-0.11
836,available,16434,6.48,6,4626,-0.11
837,experiment,27494,10.84,10,1878,-0.12
838,mechanism,33158,13.08,12,3198,-0.12
839,future,19354,7.63,7,4210,-0.13
840,population,44610,17.60,16,2782,-0.14
841,estimate,16729,6.60,6,2284,-0.14
842,site,22308,8.80,8,1873,-0.14
843,study,86502,34.12,31,5724,-0.14
844,human,58660,23.14,21,3620,-0.14
845,system,89800,35.42,32,5055,-0.15
846,model,121690,48.00,43,5465,-0.16
847,modelling,14162,5.59,5,2910,-0.16
848,modelling,14162,5.59,5,2910,-0.16
849,year,25568,10.09,9,1538,-0.16
850,environmental,17087,6.74,6,2858,-0.17
851,molecular,14243,5.62,5,2527,-0.17
852,density,19966,7.88,7,2838,-0.17
853,provide,17183,6.78,6,5019,-0.18
854,sex,17353,6.84,6,921,-0.19
855,dynamic,40569,16.00,14,2753,-0.19
856,area,37722,14.88,13,3328,-0.19
857,area,37722,14.88,13,3328,-0.19
858,action,17451,6.88,6,2243,-0.20
859,table,26196,10.33,9,3267,-0.20
860,lead,17472,6.89,6,3905,-0.20
861,response,43830,17.29,15,3950,-0.20
862,work,29345,11.58,10,5464,-0.21
863,strategy,14726,5.81,5,1963,-0.22
864,time,76717,30.26,26,5714,-0.22
865,transition,17850,7.04,6,2419,-0.23
866,gene,41787,16.48,14,1771,-0.24
867,type,29906,11.80,10,3799,-0.24
868,author,32938,12.99,11,6265,-0.24
869,change,69362,27.36,23,4661,-0.25
870,resource,15100,5.96,5,1384,-0.25
871,mode,15167,5.98,5,1708,-0.26
872,shown,30373,11.98,10,5352,-0.26
873,distribution,27383,10.80,9,3892,-0.26
874,need,18275,7.21,6,4192,-0.26
875,trait,18333,7.23,6,961,-0.27
876,functional,15297,6.03,5,3077,-0.27
877,nature,24567,9.69,8,5153,-0.28
878,risk,18436,7.27,6,1962,-0.28
879,effect,71054,28.03,23,4947,-0.29
880,neuron,15463,6.10,5,696,-0.29
881,neural,15531,6.13,5,1446,-0.29
882,also,86985,34.31,28,6500,-0.29
883,without,15589,6.15,5,4853,-0.30
884,behaviour,37518,14.80,12,3812,-0.30
885,element,15664,6.18,5,1459,-0.31
886,frequency,21953,8.66,7,2728,-0.31
887,measurement,18911,7.46,6,1792,-0.31
888,flow,25216,9.95,8,2245,-0.31
889,community,18934,7.47,6,1822,-0.32
890,although,19025,7.50,6,4868,-0.32
891,range,28571,11.27,9,4880,-0.32
892,population,44610,17.60,14,2782,-0.33
893,source,22344,8.81,7,4059,-0.33
894,component,19176,7.56,6,2675,-0.33
895,use,38394,15.14,12,5711,-0.34
896,model,121690,48.00,38,5465,-0.34
897,found,28849,11.38,9,5324,-0.34
898,particle,16131,6.36,5,1100,-0.35
899,age,16194,6.39,5,2071,-0.35
900,signal,25951,10.24,8,2395,-0.36
901,problem,22804,9.00,7,2859,-0.36
902,growth,22806,9.00,7,2747,-0.36
903,example,42496,16.76,13,3742,-0.37
904,associated,26164,10.32,8,4938,-0.37
905,analysis,55662,21.96,17,5545,-0.37
906,interaction,39797,15.70,12,3344,-0.39
907,experimental,20013,7.89,6,4001,-0.40
908,surface,33357,13.16,10,2858,-0.40
909,feature,16849,6.65,5,2216,-0.41
910,network,33969,13.40,10,2288,-0.42
911,wave,23954,9.45,7,1331,-0.43
912,understanding,17346,6.84,5,4548,-0.45
913,second,17370,6.85,5,4256,-0.45
914,however,45260,17.85,13,743,-0.46
915,process,45302,17.87,13,4234,-0.46
916,significant,17434,6.88,5,4314,-0.46
917,male,20998,8.28,6,1094,-0.47
918,value,45664,18.01,13,4079,-0.47
919,material,49636,19.58,14,3810,-0.48
920,set,24826,9.79,7,4530,-0.48
921,range,28571,11.27,8,4880,-0.49
922,specific,18150,7.16,5,4653,-0.52
923,development,29209,11.52,8,4337,-0.53
924,review,18287,7.21,5,4221,-0.53
925,trait,18333,7.23,5,961,-0.53
926,work,29345,11.58,8,5464,-0.53
927,plant,25708,10.14,7,1434,-0.53
928,sequence,18508,7.30,5,2107,-0.55
929,analysis,55662,21.96,15,5545,-0.55
930,parameter,25980,10.25,7,2138,-0.55
931,relationship,18628,7.35,5,3177,-0.56
932,variable,18698,7.38,5,2719,-0.56
933,effect,71054,28.03,19,4947,-0.56
934,table,26196,10.33,7,3267,-0.56
935,expression,22481,8.87,6,2463,-0.56
936,paper,18764,7.40,5,3094,-0.57
937,approach,38117,15.04,10,4654,-0.59
938,role,30603,12.07,8,5117,-0.59
939,state,42165,16.63,11,4145,-0.60
940,complex,27308,10.77,7,4637,-0.62
941,individual,46894,18.50,12,4173,-0.62
942,order,23450,9.25,6,4686,-0.62
943,protein,28118,11.09,7,1430,-0.66
944,difference,32184,12.69,8,3591,-0.67
945,evolution,48342,19.07,12,3917,-0.67
946,region,32285,12.73,8,2993,-0.67
947,dynamic,40569,16.00,10,2753,-0.68
948,potential,28510,11.25,7,4997,-0.68
949,variation,24512,9.67,6,3272,-0.69
950,data,81898,32.30,20,6150,-0.69
951,structure,46050,18.16,11,4585,-0.72
952,new,46128,18.20,11,6156,-0.73
953,network,33969,13.40,8,2288,-0.74
954,using,63987,25.24,15,6207,-0.75
955,thus,29955,11.82,7,4395,-0.76
956,impact,25886,10.21,6,3675,-0.77
957,http,26059,10.28,6,7,-0.78
958,frequency,21953,8.66,5,2728,-0.79
959,water,30763,12.13,7,2336,-0.79
960,function,48439,19.11,11,4968,-0.80
961,activity,26506,10.46,6,2798,-0.80
962,present,22100,8.72,5,5046,-0.80
963,society,22159,8.74,5,5214,-0.81
964,across,31812,12.55,7,4585,-0.84
965,rate,45495,17.95,10,3865,-0.84
966,data,81898,32.30,18,6150,-0.84
967,animal,27337,10.78,6,2357,-0.85
968,energy,41232,16.26,9,3102,-0.85
969,structure,46050,18.16,10,4585,-0.86
970,number,47255,18.64,10,5630,-0.90
971,approach,38117,15.04,8,4654,-0.91
972,selection,23899,9.43,5,2631,-0.91
973,condition,38535,15.20,8,2272,-0.93
974,response,43830,17.29,9,3950,-0.94
975,science,34804,13.73,7,5303,-0.97
976,mean,30222,11.92,6,3459,-0.99
977,rate,45495,17.95,9,3865,-1.00
978,scale,25507,10.06,5,3349,-1.01
979,new,46128,18.20,9,6156,-1.02
980,plant,25708,10.14,5,1434,-1.02
981,phase,25775,10.17,5,2683,-1.02
982,phase,25775,10.17,5,2683,-1.02
983,impact,25886,10.21,5,3675,-1.03
984,control,31958,12.61,6,4084,-1.07
985,research,37496,14.79,7,6100,-1.08
986,evolution,48342,19.07,9,3917,-1.08
987,distribution,27383,10.80,5,3892,-1.11
988,mechanism,33158,13.08,6,3198,-1.12
989,pattern,33723,13.30,6,2974,-1.15
990,first,39829,15.71,7,6053,-1.17
991,cell,80937,31.93,14,2614,-1.19
992,role,30603,12.07,5,5117,-1.27
993,figure,124677,49.18,20,5672,-1.30
994,research,37496,14.79,6,6100,-1.30
995,increase,32946,13.00,5,4596,-1.38
996,social,46711,18.43,7,2155,-1.40
997,gene,41787,16.48,6,1771,-1.46
998,high,35385,13.96,5,5426,-1.48
999,size,35686,14.08,5,4126,-1.49
1000,field,36964,14.58,5,4086,-1.54
1001,level,40477,15.97,5,4162,-1.68
1002,material,49636,19.58,6,3810,-1.71
